Customer ID,frequency,Recency,clv,Avg_Unit_Cost,Age
33471,180.57,3378,686.0,68.2,62
33472,181.0,3222,302.2,16.2,32
33473,92.24,3215,2136.5,45.6,81
33474,62.25,3038,5745.8,209.5,81
33476,1033.0,3154,703.1,270.0,57
33477,175.0,4487,584.4000000000001,195.9,66
33480,1.67,4784,200.2,54.5,46
33481,46.0,3038,261.8,207.9,46
33482,47.83,3041,1492.5,54.2,30
33483,122.89,3481,1436.89,11.9,30
33485,163.0,4232,563.8000000000001,39.3,51
33486,63.96,3075,4184.3,81.5,41
33487,48.69,3036,2928.0,59.6,66
33491,91.25,4154,490.0,135.6,67
33492,67.09,3280,2390.3,141.2,57
33494,99.22,3023,1660.29,40.4,46
33496,70.62,3454,1749.4,42.3,46
33497,50.07,3413,4056.18,36.5,51
33498,49.8,4118,1057.5,49.6,27
33499,61.86,3042,2789.5,32.0,51
33502,116.91,3401,1755.88,74.1,29
33503,46.15,3022,6924.1,30.5,37
33504,67.75,3015,2227.3,90.8,37
33506,82.06,3246,2511.1800000000003,70.3,71
33507,32.8,3043,5749.48,164.7,71
33508,175.83,3408,1023.78,50.7,46
33510,438.67,3371,775.5,78.4,31
33511,44.97,3017,4850.7,47.5,36
33512,37.33,4484,697.65,56.9,57
33513,152.83,3137,899.6,45.6,81
33515,101.38,3070,1165.6,81.5,31
33516,95.45,3736,2070.6,148.6,31
33517,67.64,3884,1030.1,137.2,66
33520,74.62,3151,3380.4,104.8,56
33521,171.86,3061,1609.0,47.4,66
33522,89.67,4113,256.0,17.1,57
33523,119.31,3171,2556.5,31.1,57
33524,286.0,4326,741.0,24.4,51
33528,47.0,4119,1368.07,13.7,27
33530,36.62,3067,5758.4,8.6,27
33531,356.33,3632,567.0,49.5,46
33532,51.5,3773,1600.7,34.5,29
33533,57.24,3022,3361.4,7.5,47
33534,276.25,3028,400.5,58.1,47
33535,0.0,3405,208.0,87.1,66
33536,59.88,3115,2626.68,39.1,71
33537,362.75,3247,433.2,31.3,56
33538,434.0,3919,725.1,31.3,56
33539,123.8,3468,1005.9,23.3,31
33540,59.05,3089,1942.8899999999999,31.5,47
33542,140.7,3042,1674.1999999999998,15.8,66
33543,197.83,3221,617.6,57.2,66
33544,49.57,3019,1609.0,12.2,27
33548,122.5,3564,1436.7,133.0,30
33549,80.2,3613,1496.1,13.3,56
33550,125.77,3055,2185.8,36.0,52
33551,28.25,3643,2354.2,33.7,82
33552,188.33,3431,1233.6000000000001,5.8,27
33554,102.92,3355,2399.0,95.3,71
33555,226.88,3021,1048.6,65.3,51
33556,57.6,3746,908.3,32.1,51
33557,939.0,3703,257.7,17.6,41
33558,98.43,3280,1568.08,118.8,28
33559,54.83,3753,1333.68,45.6,42
33560,140.42,3041,2657.7,232.5,42
33562,163.43,3528,800.5,54.1,37
33563,62.4,4336,631.4,111.5,61
33564,142.17,3022,975.5,8.5,71
33565,92.22,3084,2745.03,2.3,46
33566,111.31,3015,944.0,48.0,72
33567,96.82,3762,1116.3,46.9,56
33568,26.5,3047,7093.28,76.7,66
33569,578.0,3100,961.9000000000001,25.0,67
33570,29.82,3770,1432.8,76.6,36
33571,126.64,3442,1389.2,19.4,31
33572,48.95,3129,1962.3,233.2,28
33573,23.62,3781,595.07,76.8,56
33574,45.94,3237,4785.39,32.0,31
33575,93.41,3090,1580.98,65.6,27
33576,126.92,3193,1919.8,15.4,76
33577,28.7,3435,2093.8,7.2,30
33578,50.35,3211,3139.5,35.8,56
33579,35.3,3744,2336.9,56.7,76
33580,61.11,3123,1266.3,27.6,76
33581,262.0,3112,448.0,30.8,42
33582,77.33,4283,698.8,64.0,42
33583,143.09,3146,1529.5,95.5,42
33584,163.0,4500,358.5,16.4,36
33586,74.22,3787,685.5,28.9,36
33587,97.33,4542,332.4,158.0,31
33588,50.95,3108,2286.1,47.9,61
33589,77.0,3066,639.5,482.0,31
33592,43.79,3064,7858.2,96.9,29
33593,115.57,3144,1596.1,19.9,71
33594,66.0,4633,116.5,10.3,71
33595,47.0,3392,1391.7,31.6,41
33596,336.33,3188,447.2,103.7,61
33597,76.44,3714,591.5,60.5,61
33599,230.0,3053,678.9,29.6,51
33600,120.1,3145,1544.6,151.0,56
33601,137.92,3120,1122.7,56.0,56
33602,70.86,3581,1859.3000000000002,9.8,56
33603,198.67,3551,1609.7,55.0,71
33604,51.39,3040,2528.0,26.7,71
33605,67.0,3449,2118.0,3.8,66
33607,86.0,3112,211.9,29.3,29
33608,358.0,4343,237.4,34.5,71
33609,73.82,3901,1889.3,12.1,71
33610,95.11,3041,2015.1,24.7,41
33611,40.53,3038,4264.0,34.3,41
33612,85.52,3017,2795.6,145.1,36
33614,83.05,3028,3113.9,12.1,46
33615,38.48,3129,2858.86,37.0,71
33616,71.88,3267,2300.0,21.7,77
33617,99.12,3140,2110.4,76.9,46
33618,74.88,3036,2467.5,121.3,72
33619,56.2,3391,4324.8,12.6,72
33620,135.25,3182,1029.56,30.9,46
33621,82.55,3112,2544.0,173.3,71
33623,137.91,3294,1584.3,270.0,41
33625,75.29,3763,3035.8,11.6,31
33626,58.0,3577,156.6,45.6,31
33627,76.75,3199,1618.5,50.7,27
33628,115.88,3440,2617.2,33.6,31
33629,33.14,3580,2675.39,174.3,56
33630,5.0,3386,656.0,57.4,56
33631,950.0,3276,268.0,60.0,51
33634,26.78,3026,6604.08,78.5,56
33635,218.67,3554,458.9,39.5,66
33638,50.62,3696,1793.2,493.1,66
33641,35.41,3017,6707.78,34.6,57
33642,48.53,3198,2972.6,13.3,51
33643,48.28,3146,4269.4,41.8,47
33644,96.11,3038,1877.5,95.5,31
33645,146.4,3931,339.2,126.4,36
33646,108.19,3097,3344.25,47.7,62
33647,119.33,3224,1181.2,46.5,46
33648,51.25,3028,3838.4700000000003,36.8,36
33649,514.0,3284,401.29999999999995,45.6,36
33651,79.3,3636,1831.3000000000002,32.3,51
33652,151.0,3018,1152.2,45.6,31
33653,158.71,3210,1833.98,35.1,52
33654,78.0,3279,1991.97,298.1,71
33655,183.57,3500,811.5,48.4,71
33656,83.76,3061,4129.2,78.5,27
33657,44.09,3493,3044.6,59.9,29
33658,199.67,3893,263.07,5.9,46
33660,117.83,3395,2194.8,482.0,72
33661,160.43,3323,1376.8,11.0,32
33662,37.0,3747,1670.19,24.5,56
33665,105.06,3090,2735.7,116.8,31
33666,142.6,3021,1376.8,75.4,51
33668,225.43,3022,1943.3,30.9,51
33669,107.38,3904,1537.08,16.8,47
33670,129.0,3077,1078.0,61.1,42
33673,74.91,3033,3272.28,9.5,31
33674,47.38,3056,2619.46,71.9,32
33675,152.82,3048,1411.1599999999999,47.5,31
33676,78.75,3402,1310.9,40.4,31
33677,41.24,4134,1913.3,10.0,36
33678,168.5,3396,699.1,87.7,57
33679,31.17,3487,5534.83,36.6,31
33682,64.33,3015,1188.1,32.6,31
33683,36.0,3962,191.2,93.6,29
33685,53.04,3466,2821.06,53.5,41
33686,89.5,3826,526.5,49.9,41
33687,76.33,3094,1136.8899999999999,31.0,41
33690,52.08,4146,2135.5,81.8,42
33691,94.77,3522,2334.8,40.8,29
33692,35.75,3016,1356.08,14.8,29
33693,407.5,3025,510.9,160.1,30
33695,179.22,3211,1260.9,33.6,66
33697,150.25,4063,563.8000000000001,56.8,71
33698,240.71,3091,755.9,28.0,41
33699,86.95,3027,1892.08,42.8,71
33700,104.88,3017,2332.6,55.9,71
33702,61.94,3447,3572.5,37.5,36
33703,88.15,3042,1640.6000000000001,124.5,46
33704,80.52,3022,2830.2999999999997,209.2,46
33707,88.64,3395,1953.7,170.9,31
33708,141.67,3490,1213.88,48.4,29
33709,59.19,3180,2553.7,31.2,36
33710,101.82,3067,2205.5,26.7,30
33712,47.07,3027,1962.7,142.7,41
33713,140.22,3188,2554.38,41.8,41
33714,64.86,3368,3589.08,158.0,41
33715,56.62,3761,2507.2,261.1,41
33716,159.55,3071,2554.8,117.8,42
33717,177.2,3048,435.1,46.7,42
33718,280.33,3077,468.05,50.2,46
33719,207.14,3109,1094.0,114.1,56
33720,42.88,4242,1460.9,31.9,81
33721,35.83,3030,544.08,56.0,36
33723,113.17,3418,1856.7,22.2,36
33724,125.31,3129,1801.1,129.9,71
33725,34.98,3014,5433.4,123.6,47
33726,275.0,3326,122.1,77.8,47
33729,46.16,3127,5367.7,32.3,47
33730,122.36,3047,1920.6000000000001,20.46,62
33732,108.4,3669,645.3,161.8,32
33734,105.38,3075,1134.68,33.0,46
33735,24.73,3379,2355.7,27.6,56
33736,184.29,3063,461.7,154.0,62
33737,114.09,3129,1393.0,110.0,31
33738,113.64,3193,2245.8,27.8,56
33739,208.86,3042,1109.8,141.9,36
33740,81.75,3150,2164.6,208.2,51
33742,80.69,3059,1758.5,19.5,37
33743,25.87,3403,7902.98,43.0,61
33744,106.0,3913,142.2,108.0,51
33745,35.0,3149,596.4,43.0,31
33746,41.69,3094,4916.8,35.2,31
33747,63.0,3054,3939.2,46.1,29
33751,107.75,3025,2755.6,61.7,27
33752,172.44,3161,1044.5,22.1,71
33753,162.83,3770,404.5,23.9,30
33754,172.33,3803,202.6,300.4,71
33755,71.36,3755,1341.29,72.4,71
33756,361.6,3027,314.79999999999995,35.4,62
33757,206.8,3664,486.0,28.7,29
33758,22.5,3030,8850.88,20.46,30
33760,1382.0,3228,199.3,47.7,51
33764,168.5,3594,1158.4,56.0,77
33765,172.0,3144,282.2,23.1,77
33766,130.92,3083,901.29,41.3,77
33770,632.0,3703,503.8,64.0,32
33771,69.56,3024,869.79,14.2,32
33772,645.0,3521,929.1,19.0,41
33773,59.1,3042,3726.8900000000003,92.5,36
33774,69.6,3388,2287.3,34.2,61
33776,90.58,3215,2152.18,62.6,46
33777,113.43,3118,1161.6,15.4,81
33778,83.45,3150,3278.3,57.1,27
33779,62.52,3399,2308.4,51.6,27
33780,112.12,3024,1445.98,38.4,27
33781,298.6,3219,527.8,9.8,66
33783,156.0,3041,1007.6,331.9,61
33784,210.4,3456,398.6,256.6,61
33785,91.25,3200,870.8,29.8,29
33786,101.5,3776,509.9,113.6,41
33787,50.74,3054,4565.7,47.5,32
33788,87.06,3095,2388.29,47.5,29
33789,107.85,3062,2102.7,213.5,77
33790,101.45,3170,1888.7,150.5,28
33791,253.0,3412,733.9,43.8,28
33792,171.33,3132,2244.7,50.3,27
33793,35.96,3122,8058.1,33.0,27
33794,225.5,3380,1298.9,13.0,71
33795,44.08,3015,4358.2,19.7,31
33796,97.44,3050,1135.2,16.4,31
33797,103.0,3720,936.48,161.8,31
33798,102.0,3582,1214.5,14.5,51
33800,70.05,3087,2899.78,81.4,27
33803,144.0,3397,906.8,15.0,46
33804,35.33,3633,1197.8,115.2,41
33805,107.69,3384,1880.5,102.6,72
33806,74.83,3082,2708.9,270.0,72
33808,246.5,3022,1359.0,21.8,31
33809,423.0,3489,770.6,61.5,46
33810,110.69,3285,1975.7,117.8,47
33811,129.0,3167,785.0,148.1,56
33812,109.73,3052,1880.0,117.8,66
33813,79.81,3018,3046.86,6.7,66
33814,117.73,3043,1137.8400000000001,91.0,71
33815,59.0,3116,3100.2,6.9,28
33817,83.82,3403,3557.2,126.4,28
33818,141.82,3050,1423.2,18.6,42
33820,35.56,4135,1760.69,117.8,42
33821,100.75,3241,1377.3,45.3,66
33822,83.8,3198,1125.18,52.0,56
33823,45.53,3017,6449.88,31.8,66
33824,70.4,3413,1986.9299999999998,111.4,66
33825,64.67,3078,3041.5,25.8,72
33827,170.67,3141,2442.1,15.6,56
33828,118.12,3300,1351.18,52.2,72
33829,94.75,3261,1905.7,17.2,56
33830,52.67,3854,132.57999999999998,412.3,61
33831,30.21,3019,8629.18,246.4,71
33833,91.25,3015,2284.7,63.7,57
33834,86.0,3581,2128.1,156.3,30
33835,140.55,3269,1227.9,21.3,51
33837,85.0,4138,282.5,204.9,76
33839,74.15,3062,3107.8,148.6,57
33841,104.67,3782,1198.7,45.8,66
33842,29.68,4163,5401.1,21.7,66
33843,121.23,3105,1414.3,158.0,66
33846,62.24,3031,2220.3,35.1,51
33847,251.8,3126,1123.68,5.9,46
33848,103.18,3051,3046.8,45.8,31
33850,64.3,3028,1065.7,22.8,76
33853,113.57,3143,1261.9,48.0,37
33854,151.78,3388,1237.6000000000001,76.7,66
33856,256.83,3081,914.6,8.6,36
33857,37.95,3073,7725.2,42.9,56
33858,61.44,3026,3758.9,442.5,71
33859,29.0,3753,295.9,265.5,71
33861,41.71,3035,5646.96,109.9,61
33862,129.75,3205,463.2,24.4,36
33863,44.0,4518,176.4,18.6,66
33864,95.91,3695,1222.79,57.0,71
33866,469.0,3720,332.08,47.3,36
33868,156.0,4509,149.8,64.5,41
33869,72.17,3964,1038.8,36.7,71
33871,74.67,4167,153.7,24.4,36
33872,232.33,3917,550.5,20.2,29
33873,59.36,3045,1918.0,30.8,47
33875,96.14,3026,1480.7,64.5,27
33876,295.6,3163,517.87,41.4,27
33878,66.0,3775,1798.58,15.0,31
33879,129.92,3173,3379.2,24.2,36
33880,135.11,3092,1049.16,124.7,36
33882,72.57,3109,1564.3,191.3,56
33883,127.69,3157,2254.1,11.2,66
33884,139.3,3433,851.4,39.5,66
33886,153.71,3663,1133.2,9.5,76
33887,45.42,3432,2789.0,12.6,77
33892,98.25,4004,345.0,18.8,77
33895,50.0,4605,572.2,233.2,36
33896,103.58,3500,2419.4,28.7,51
33897,38.67,3866,1095.5,104.5,29
33898,503.67,3207,269.0,126.4,51
33900,466.0,3055,471.8,143.9,51
33901,289.0,3024,136.5,40.2,51
33902,119.0,4322,138.1,11.9,52
33903,104.73,3105,1743.9,22.6,52
33904,105.67,3078,2234.5,196.7,36
33905,43.87,3021,3286.0,87.8,36
33906,81.32,3035,3000.8,35.4,28
33907,64.14,3090,2055.1,51.4,28
33909,54.07,3178,5036.87,73.6,31
33910,0.0,4035,292.3,52.7,47
33911,50.17,3025,3614.48,17.2,66
33912,114.69,3145,2215.1,24.2,46
33913,520.0,3187,702.46,7.6,46
33914,61.06,3452,2768.6,23.4,28
33915,57.53,3745,2351.7000000000003,108.0,47
33916,109.64,3141,2363.95,117.8,66
33917,48.14,4123,1072.6,96.3,66
33918,55.94,3427,3024.3799999999997,69.0,66
33919,196.5,3042,1183.4,25.9,66
33920,32.83,4553,1243.4,170.7,29
33921,106.0,3026,1523.4,84.4,29
33922,147.5,3043,2535.7,19.0,61
33923,82.1,3078,5043.7,62.6,66
33924,96.0,3183,191.0,35.2,67
33925,98.5,3033,1609.1000000000001,56.7,67
33926,92.37,3026,1782.75,96.2,67
33927,60.23,3019,5314.0,37.2,56
33928,164.83,3277,655.58,84.9,31
33929,181.83,3161,1331.5,42.1,82
33931,708.5,3157,219.2,38.5,46
33932,503.67,3251,85.9,153.6,46
33933,129.08,3027,1891.6000000000001,209.0,61
33935,39.11,3018,590.76,29.3,61
33936,244.0,3532,694.35,38.3,61
33937,47.64,3456,793.2,89.6,66
33939,101.5,3512,1253.3,109.1,61
33940,65.67,3208,2898.4,19.4,71
33941,74.0,3039,3282.9,119.9,61
33942,112.22,3747,1585.4,117.1,41
33943,49.61,3154,5050.7,26.9,82
33944,40.43,3041,2586.6,9.8,41
33945,63.82,3473,1377.3,32.7,67
33946,47.28,3123,5445.0,96.1,41
33947,17.0,4517,562.4,98.7,76
33948,98.39,3027,2875.8,44.4,81
33949,124.0,3066,1496.1,37.2,29
33950,974.0,3675,190.0,11.8,41
33951,215.43,3070,825.0,95.4,27
33952,201.38,3208,529.0,22.8,27
33953,60.63,3015,3857.4,142.7,61
33954,38.38,3432,1148.6,83.2,27
33955,77.42,3363,2750.7000000000003,36.6,72
33956,46.88,3166,5176.18,99.2,71
33957,102.07,3409,2614.9,56.0,27
33959,69.0,3381,1408.4,138.7,46
33960,93.75,3844,1147.6,39.3,62
33962,83.26,3049,2213.9,19.4,46
33964,119.78,3023,1108.8,22.9,29
33965,56.48,3060,3082.64,17.1,31
33966,68.32,3052,2090.2,16.5,29
33967,219.33,3791,218.4,157.0,28
33968,79.0,4548,274.1,38.6,28
33969,140.33,3395,789.9,26.0,61
33970,59.29,3021,2365.19,36.0,61
33971,26.38,3839,1534.1999999999998,31.7,52
33972,51.69,3024,4165.1,60.3,41
33973,174.75,3740,363.70000000000005,39.3,82
33974,80.1,3027,2764.6,34.1,82
33975,151.11,3104,922.3,60.5,29
33976,108.53,3210,2160.4,9.6,31
33978,76.52,3045,2591.7,17.1,31
33979,71.21,3782,2582.3,30.6,27
33980,204.0,3094,1660.4,7.4,31
33982,50.52,3040,3038.67,58.1,31
33983,155.38,3183,1324.6999999999998,41.9,42
33984,85.95,3036,4135.08,98.9,30
33985,316.0,3410,255.1,184.0,37
33986,69.79,3286,2869.66,158.0,27
33989,85.41,3233,1793.3,61.5,29
33990,61.83,3068,3735.9,140.1,31
33992,52.36,3218,3436.5,53.3,31
33995,29.33,3824,480.20000000000005,11.8,31
33996,828.0,3858,150.3,18.8,31
33998,70.8,3414,1655.8,32.0,29
33999,45.0,4735,250.89999999999998,60.4,47
34000,211.75,3460,712.0,19.6,27
34002,97.28,3056,1832.3,143.1,51
34003,139.17,3217,951.0999999999999,113.9,28
34004,123.4,3030,2201.9,104.7,29
34005,56.0,3176,3517.5,19.4,51
34006,97.0,3419,302.9,3.5,36
34008,153.33,3040,2303.0,39.6,41
34010,65.77,3412,1725.5,25.6,72
34011,72.58,3150,2259.9,276.9,51
34012,61.38,3029,949.2,25.5,37
34014,244.8,3024,1197.7,125.4,56
34016,122.58,3027,2646.4700000000003,57.9,76
34017,152.25,4168,337.29,15.0,31
34018,88.58,3391,1105.45,60.0,71
34019,119.91,3077,1522.0,64.6,29
34020,126.9,3089,2898.67,17.1,29
34021,220.17,3118,891.6,49.0,76
34022,133.5,3061,943.0,35.6,71
34023,126.86,3015,2188.58,36.3,82
34024,97.65,3167,2587.6,33.9,51
34026,87.73,3497,1233.45,7.2,51
34027,145.08,3068,1678.9,59.4,30
34032,93.42,3053,1875.45,28.5,81
34033,100.0,3784,245.0,94.5,31
34035,331.4,3063,2217.9,82.9,57
34036,74.05,3138,4517.2,79.0,72
34037,61.96,3025,5163.76,115.9,72
34038,95.62,3398,1816.58,24.2,37
34039,108.0,3181,1553.76,82.9,37
34043,84.29,3044,3016.5,24.8,36
34044,258.25,3052,747.4,80.6,77
34045,115.38,3086,1412.1000000000001,87.1,42
34046,0.0,4105,86.1,69.8,31
34047,337.67,3571,665.1999999999999,124.5,27
34048,789.5,3031,173.2,35.9,36
34050,115.47,3061,1302.2,42.4,36
34051,54.28,3026,4169.1,59.6,61
34052,16.71,4235,1475.28,1.4,46
34054,104.6,3023,1590.5,124.3,61
34055,150.45,3064,1599.4,91.0,62
34057,102.0,4165,300.1,19.6,67
34058,64.45,3039,3230.7999999999997,28.1,77
34059,241.5,4082,720.0999999999999,115.9,61
34063,46.93,3386,1461.2,81.5,31
34064,54.66,3076,3678.08,128.3,46
34066,68.8,3034,4775.6,53.5,46
34067,183.33,3567,913.0,88.0,46
34070,53.33,3765,1657.7,236.1,47
34071,173.43,3236,2005.1,41.5,46
34072,52.0,3520,393.0,11.0,46
34073,64.14,3487,2500.79,15.4,56
34074,176.5,3499,821.1,213.9,56
34075,114.67,4486,268.4,28.7,77
34076,215.17,3154,722.3,50.9,82
34077,156.09,3105,786.6,35.1,56
34078,89.56,3210,2091.08,156.3,46
34079,57.08,3070,3808.1,32.7,56
34080,60.75,3574,458.59000000000003,113.9,71
34081,65.62,3538,916.2,17.8,71
34082,58.0,3942,159.24,31.4,29
34083,128.86,3033,905.4,57.5,51
34084,111.25,3961,564.6,134.7,51
34085,117.0,3585,443.1,36.3,31
34087,112.29,3148,2903.0,35.8,31
34088,87.11,3262,927.9,18.2,31
34089,121.36,3064,1573.7,90.4,52
34090,441.67,3162,1243.48,45.6,52
34091,49.14,3232,3087.27,158.0,46
34092,51.69,3017,5070.65,32.3,71
34093,68.86,3457,1215.19,16.8,41
34094,129.09,3120,891.2,7.0,27
34095,192.0,3187,988.8,398.0,27
34096,93.0,4120,267.2,102.9,76
34098,52.76,3185,1938.38,104.8,76
34099,178.67,3017,1874.8,15.0,71
34102,89.8,3035,2197.5,270.8,29
34103,31.4,4653,520.1,35.6,76
34104,68.43,3397,3748.2000000000003,43.8,51
34105,105.73,3069,2768.5299999999997,36.7,37
34107,136.83,3596,636.5,88.3,51
34109,116.8,3015,2188.49,55.8,46
34110,133.31,3095,4600.2,48.4,32
34111,73.67,3776,246.6,19.8,32
34114,119.0,4154,221.68,7.8,41
34115,235.0,3147,658.5,165.7,31
34116,52.5,3595,297.5,15.0,71
34120,176.3,3017,588.26,102.6,36
34121,163.11,3318,838.7,85.9,29
34122,121.83,3367,1131.6,90.0,29
34123,128.69,3085,2111.8,68.2,77
34124,97.08,3201,1206.3,59.8,51
34127,568.0,3636,638.9,98.0,47
34128,124.33,3414,785.59,70.1,47
34129,163.5,3510,722.4,7.2,37
34130,58.38,3067,2956.4,91.2,46
34131,94.14,3035,1169.5,112.2,71
34132,107.83,4116,530.7,20.0,61
34133,164.44,3051,2513.6,26.0,61
34135,63.2,4124,680.1999999999999,77.4,52
34136,72.75,3018,2714.38,10.9,37
34137,116.42,3057,1057.1599999999999,50.2,41
34138,108.31,3017,1732.6,25.5,41
34139,144.17,3080,1229.25,270.0,82
34140,139.36,3023,2730.0,22.8,61
34141,188.83,3080,815.9,398.0,61
34142,56.13,3027,5498.2,40.9,71
34143,31.4,3525,942.5,25.3,71
34144,241.4,3475,1166.8,64.5,31
34145,97.86,3381,2086.9,47.5,36
34147,65.81,3036,3092.1,42.1,72
34148,62.88,3451,1662.7,26.8,72
34149,169.5,3518,673.35,16.8,81
34151,182.0,3229,1110.0,90.1,66
34152,229.29,3173,2010.1,24.2,52
34153,52.54,3319,3652.87,151.8,52
34154,48.16,3475,1191.6,16.9,51
34155,277.67,3024,539.5,72.8,61
34156,109.25,4238,776.6999999999999,75.8,61
34157,73.0,3386,1068.8000000000002,43.8,29
34159,94.11,3197,519.0,55.3,32
34160,71.0,3792,987.1,87.5,28
34161,42.33,4693,529.75,47.3,28
34163,78.31,3788,3054.9,15.0,77
34164,60.0,3179,290.3,173.8,31
34165,84.06,3094,1500.45,57.9,81
34166,262.33,3040,853.0,100.8,41
34167,106.45,3568,1395.3000000000002,181.2,52
34169,33.24,3038,7072.7,48.4,51
34171,57.5,3036,3243.57,65.9,51
34172,144.45,3015,2592.2,102.9,62
34173,73.48,3105,2346.9,111.1,62
34174,12.67,3879,1056.6,174.3,56
34175,47.03,3032,3660.6,38.9,36
34176,72.36,3018,3966.5,11.5,27
34177,213.0,3719,457.5,47.2,28
34178,44.14,3233,6259.2,156.3,56
34179,92.0,3094,2198.6,85.2,56
34180,154.29,3702,1654.9,49.9,56
34181,330.0,3421,550.0,30.3,56
34182,145.0,3147,548.29,85.8,76
34183,75.38,3044,1415.05,157.0,67
34184,42.5,3017,509.5,136.0,28
34185,128.77,3088,1222.2,76.7,29
34186,47.8,4550,616.9000000000001,5.5,61
34187,46.5,3652,854.4,87.1,66
34188,69.0,4109,717.9,149.9,66
34190,23.62,3019,3687.06,41.1,36
34191,160.8,3056,1215.2,98.2,56
34192,51.64,3383,4701.5,93.6,52
34193,28.12,3766,3359.6,19.9,76
34194,95.57,3333,1818.88,105.6,77
34195,12.0,4656,1304.0,102.9,77
34196,50.33,4475,903.8,109.4,41
34197,144.42,3074,965.1,71.9,52
34199,150.44,3090,1511.65,37.5,52
34200,103.35,3065,2971.39,29.6,46
34201,72.36,3045,2826.0,82.8,51
34202,168.0,3143,1251.2,11.5,72
34203,166.14,3657,850.8,10.0,36
34204,532.0,3179,500.9,37.2,36
34205,159.5,3068,1395.8,24.4,36
34206,71.8,3388,1870.4,5.5,31
34207,130.0,3077,576.6,219.8,41
34208,168.0,4219,235.79999999999998,418.7,62
34209,51.5,4596,391.9,41.0,71
34210,58.1,3029,2705.1,117.2,71
34211,121.64,3020,1762.5,21.9,56
34214,36.14,3153,6810.78,162.8,67
34215,122.43,3858,1531.8000000000002,222.0,67
34216,59.77,3228,3639.3,133.0,51
34217,64.11,3601,958.1,331.9,46
34218,241.86,3066,920.3,19.6,46
34219,60.75,3018,3680.7799999999997,20.5,46
34220,69.05,3214,1882.2,10.1,31
34221,75.87,3076,2700.09,128.2,31
34222,77.05,3136,2511.5,101.8,56
34223,96.64,3264,1441.6,70.1,56
34224,126.86,3783,1236.4,6.0,41
34226,93.8,3022,1622.2,52.2,46
34228,100.11,3449,1792.95,93.0,46
34229,47.67,3073,5092.65,57.0,46
34230,41.5,3766,1503.7,31.5,27
34231,69.1,3304,1084.4,195.8,36
34232,1220.0,3554,459.6,71.9,36
34233,39.05,3061,3503.15,139.2,56
34234,27.85,3036,9652.8,14.1,27
34235,67.5,3070,3483.1,72.9,72
34236,125.31,3166,1745.6,112.7,72
34237,68.96,3110,2994.78,94.9,67
34238,39.38,4511,1443.0900000000001,48.8,41
34239,33.85,3018,5326.2,39.3,27
34240,91.33,3277,1012.5,157.0,27
34241,170.2,3405,1152.3,107.6,36
34242,117.33,3395,2341.7,164.5,51
34243,25.33,3575,692.5,18.2,36
34245,67.14,3065,3739.6,75.4,36
34246,42.4,3158,624.6999999999999,120.1,36
34247,141.33,3156,1431.6,34.1,51
34248,88.25,3384,790.3,23.9,71
34249,33.35,3113,4554.1,96.9,71
34252,228.2,3238,376.2,358.0,29
34254,61.93,3136,1915.7,67.3,29
34255,342.75,3169,1258.2,15.6,71
34256,115.0,3031,2385.3999999999996,57.3,71
34257,91.0,3101,3032.1,50.2,81
34262,1176.0,3398,73.6,16.8,62
34264,84.63,3024,3241.5,117.8,37
34266,71.48,3211,3657.4,21.7,46
34267,183.43,3120,488.0,276.9,47
34270,86.7,3571,1348.1,33.6,71
34271,33.88,3019,9044.76,41.4,36
34272,123.45,3269,1131.27,49.0,30
34273,60.29,3387,4125.48,47.7,30
34275,111.44,3025,1852.0,110.0,41
34278,78.5,3768,642.5,47.7,41
34279,473.67,3031,1506.6,135.6,56
34281,109.0,4594,40.39,22.7,66
34283,89.12,3832,910.0,89.2,66
34286,261.5,3446,617.1,207.9,46
34287,77.79,3088,2034.83,32.3,77
34288,59.52,3132,4472.8,153.6,52
34289,128.4,3537,1659.9,120.2,52
34290,94.13,3420,1117.8,24.9,32
34292,0.0,4796,174.10000000000002,43.0,32
34293,101.18,3087,1808.6,10.0,32
34294,87.47,3019,2781.9,105.6,32
34296,148.75,3872,965.6,166.2,32
34297,96.82,3081,2510.1,27.9,82
34298,113.14,3139,2168.0,56.7,67
34299,262.0,3456,470.8,38.9,67
34300,131.85,3032,1997.4,101.5,72
34301,54.34,3026,6541.63,40.9,51
34302,114.75,3497,641.8,35.9,51
34303,75.29,3018,1610.8,38.3,36
34304,79.43,3054,3555.3,24.4,51
34306,16.0,3874,1480.18,63.9,51
34307,21.25,4021,923.95,100.1,29
34308,364.67,3683,418.9,78.4,29
34309,14.86,4141,3021.65,21.4,57
34313,463.0,3732,148.5,124.6,72
34314,162.71,3678,1337.1,47.5,56
34315,42.25,3591,3635.5,7.9,56
34316,82.5,3043,1465.1999999999998,114.1,77
34318,50.85,3432,4472.2,113.6,56
34320,91.33,3084,2623.7000000000003,34.7,36
34323,207.38,3087,1453.1,13.7,36
34324,207.86,3016,747.4,21.1,46
34327,18.5,4119,1009.0,45.8,56
34328,55.12,3097,4023.8199999999997,44.2,81
34329,155.83,3506,997.1,38.5,71
34332,49.11,3998,1168.8,116.7,71
34333,39.83,3137,463.3,41.6,56
34334,62.64,3167,4092.0,158.7,42
34335,238.2,3119,460.29999999999995,44.1,46
34336,45.83,3822,1195.9,148.6,31
34338,55.54,3710,1140.19,29.5,61
34339,46.0,3789,3407.8,102.9,46
